ElectricLoad_annual_calculated_kwh,ElectricStorage_initial_capital_cost,ElectricStorage_size_kw,ElectricStorage_size_kwh,ElectricTariff_lifecycle_coincident_peak_cost,ElectricTariff_lifecycle_demand_cost,ElectricTariff_lifecycle_energy_cost,ElectricTariff_lifecycle_export_benefit,ElectricTariff_lifecycle_fixed_cost,ElectricTariff_lifecycle_min_charge_adder,ElectricTariff_year_one_bill,ElectricTariff_year_one_coincident_peak_cost,ElectricTariff_year_one_demand_cost,ElectricTariff_year_one_energy_cost,ElectricTariff_year_one_export_benefit,ElectricTariff_year_one_fixed_cost,ElectricTariff_year_one_min_charge_adder,ElectricUtility_year_one_energy_supplied_kwh,Financial_developer_om_and_replacement_present_cost_after_tax,Financial_initial_capital_costs,Financial_initial_capital_costs_after_incentives,Financial_lcc,Financial_lifecycle_capital_costs,Financial_lifecycle_capital_costs_plus_om,Financial_lifecycle_fuel_costs_after_tax,Financial_lifecycle_om_costs_after_tax,Financial_lifecycle_om_costs_before_tax,Financial_om_and_replacement_present_cost_after_tax,Financial_replacement_costs,Financial_year_one_om_costs_after_tax,Financial_year_one_om_costs_before_tax,Generator_average_annual_energy_produced_kwh,Generator_fuel_used_gal,Generator_lifecycle_fixed_om_cost,Generator_lifecycle_fuel_cost,Generator_lifecycle_variable_om_cost,Generator_size_kw,Generator_year_one_energy_produced_kwh,Generator_year_one_fixed_om_cost,Generator_year_one_fuel_cost,Generator_year_one_variable_om_cost,Outages_Generator_mg_kw,Outages_Generator_upgraded,Outages_PV_upgraded,Outages_PVmg_kw,Outages_expected_outage_cost,Outages_mg_Generator_upgrade_cost,Outages_mg_PV_upgrade_cost,Outages_mg_storage_upgrade_cost,Outages_storage_upgraded,PV_average_annual_energy_exported_kwh,PV_average_annual_energy_produced_kwh,PV_lcoe_per_kwh,PV_lifecycle_om_cost,PV_size_kw,PV_year_one_energy_produced_kwh,Uncertainty_ElectricLoad_critical_load_pct,Uncertainty_ElectricUtility_outage_start_timesteps,Uncertainty_Financial_elec_cost_escalation_pct,Uncertainty_Financial_value_of_lost_load_per_kwh,solver_seconds,status
3.505851818e7,4.5955805160000004e7,10000.0,98468.57,0.0,1.39736361e6,1.75674327e6,-0.0,0.0,0.0,269455.34,0.0,119376.77,150078.57,-0.0,0.0,0.0,1.97992841e6,1.800242696e7,9.380901459e7,5.063238147e7,9.070409309e7,6.177465006e7,6.863480843e7,0.0,6.86015837e6,9.27048428e6,1.800242696e7,2.606308551e7,396753.31,536153.12,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999994,1.0,31298.5485,0.0,61167.0,8.06785095e6,1.0784179823258994e7,1.0,0.0,4.82104721e7,0.0505,6.807982e6,31298.5485,5.0669477e7,0.7241995758004242,85,-0.00888000111999888,2643.097456902543,72.832,optimal
3.505851818e7,2.2440221060000002e7,5439.26,46971.12,0.0,4.77293251e6,1.151006084e7,-0.0,0.0,0.0,1.27999629e6,0.0,375197.35,904798.94,-0.0,0.0,0.0,1.193666154e7,9.1985695e6,4.758643292e7,2.568422064e7,6.088610364e7,3.11251247e7,3.488279013e7,0.0,3.75766543e6,5.07792626e6,9.1985695e6,1.272691882e7,217322.42,293678.94,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,17035.3614,0.0,61167.0,4.39121823e6,5.265954938959345e6,1.0,0.0,2.619176869e7,0.0488,3.705489e6,17035.3614,2.7578686e7,0.49319980680019315,2385,0.02447996552003448,4946.095153904846,39.552,optimal
3.505851818e7,4.5955805160000004e7,10000.0,98468.57,0.0,1.39736361e6,1.75674327e6,-0.0,0.0,0.0,269455.34,0.0,119376.77,150078.57,-0.0,0.0,0.0,1.97992841e6,1.800242696e7,9.380901459e7,5.063238147e7,9.070409309e7,6.177465006e7,6.863480843e7,0.0,6.86015837e6,9.27048428e6,1.800242696e7,2.606308551e7,396753.31,536153.12,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999994,1.0,31298.5485,0.0,61167.0,8.06785095e6,1.0784179823258994e7,1.0,0.0,4.82104721e7,0.0505,6.807982e6,31298.5485,5.0669477e7,0.7241995758004242,85,-0.00888000111999888,2643.097456902543,72.067,optimal
3.505851818e7,4.5955805160000004e7,10000.0,98468.57,0.0,1.39736361e6,1.75674327e6,-0.0,0.0,0.0,269455.34,0.0,119376.77,150078.57,-0.0,0.0,0.0,1.97992841e6,1.800242696e7,9.380901459e7,5.063238147e7,9.070409309e7,6.177465006e7,6.863480843e7,0.0,6.86015837e6,9.27048428e6,1.800242696e7,2.606308551e7,396753.31,536153.12,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999994,1.0,31298.5485,0.0,61167.0,8.06785095e6,1.0784179823258994e7,1.0,0.0,4.82104721e7,0.0505,6.807982e6,31298.5485,5.0669477e7,0.7241995758004242,85,-0.00888000111999888,2643.097456902543,72.127,optimal
3.505851818e7,2.2850951759999998e7,5418.2,48071.77,0.0,4.0072427e6,9.30182508e6,-0.0,0.0,0.0,1.19939492e6,0.0,361127.21,838267.71,-0.0,0.0,0.0,1.105894077e7,9.61083488e6,5.028585462e7,2.714117037e7,6.024834565e7,3.268163288e7,3.675200525e7,0.0,4.07037238e6,5.50050321e6,9.61083488e6,1.29597978e7,235407.64,318118.44,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,18472.9787,0.0,61167.0,4.76179396e6,5.362331661002892e6,1.0,0.0,2.848897371e7,0.0491,4.018196e6,18472.9787,2.9906057e7,0.6842996157003842,26,0.026359963640036357,2711.6973883026117,58.536,optimal
3.505851818e7,4.135320514e7,8817.06,88969.03,0.0,2.00864675e6,2.9045264e6,-0.0,0.0,0.0,527418.04,0.0,215623.69,311794.35,-0.0,0.0,0.0,4.11338196e6,1.536020053e7,7.803583867e7,4.211909803e7,7.841887262e7,5.214539385e7,5.747929855e7,0.0,5.33390471e6,7.20797934e6,1.536020053e7,2.345269305e7,308483.31,416869.34,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.000000000000015,1.0,24281.8552,0.0,61167.0,6.25915251e6,9.704101402594022e6,1.0,0.0,3.759789771e7,0.0499,5.281729e6,24281.8552,3.9310095e7,0.6814996185003814,212,-0.00492000507999492,4848.095251904749,22.309,optimal
3.505851818e7,2.2850951759999998e7,5418.2,48071.77,0.0,4.0072427e6,9.30182508e6,-0.0,0.0,0.0,1.19939492e6,0.0,361127.21,838267.71,-0.0,0.0,0.0,1.105894077e7,9.61083488e6,5.028585462e7,2.714117037e7,6.024834565e7,3.268163288e7,3.675200525e7,0.0,4.07037238e6,5.50050321e6,9.61083488e6,1.29597978e7,235407.64,318118.44,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,18472.9787,0.0,61167.0,4.76179396e6,5.362331661002892e6,1.0,0.0,2.848897371e7,0.0491,4.018196e6,18472.9787,2.9906057e7,0.6023996976003023,1787,0.011959978040021963,4897.095202904798,58.275,optimal
3.505851818e7,3.9160507150000006e7,9458.61,82036.3,0.0,2.3130688e6,2.90731225e6,-0.0,0.0,0.0,401833.97,0.0,178046.32,223787.65,-0.0,0.0,0.0,2.95234368e6,1.577211418e7,8.274692714e7,4.46616913e7,8.228395699e7,5.415662569e7,6.043380548e7,0.0,6.27717979e6,8.48267539e6,1.577211418e7,2.220977577e7,363037.08,490590.65,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,28618.403,0.0,61167.0,7.37698778e6,9.189635683860773e6,1.0,0.0,4.398026144e7,0.0503,6.225004e6,28618.403,4.6330568e7,0.6814996185003814,212,-0.00492000507999492,4848.095251904749,13.283,optimal
3.505851818e7,2.2850951759999998e7,5418.2,48071.77,0.0,4.0072427e6,9.30182508e6,-0.0,0.0,0.0,1.19939492e6,0.0,361127.21,838267.71,-0.0,0.0,0.0,1.105894077e7,9.61083488e6,5.028585462e7,2.714117037e7,6.024834565e7,3.268163288e7,3.675200525e7,0.0,4.07037238e6,5.50050321e6,9.61083488e6,1.29597978e7,235407.64,318118.44,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,18472.9787,0.0,61167.0,4.76179396e6,5.362331661002892e6,1.0,0.0,2.848897371e7,0.0491,4.018196e6,18472.9787,2.9906057e7,0.6023996976003023,1787,0.011959978040021963,4897.095202904798,58.259,optimal
3.505851818e7,2.2850951759999998e7,5418.2,48071.77,0.0,4.0072427e6,9.30182508e6,-0.0,0.0,0.0,1.19939492e6,0.0,361127.21,838267.71,-0.0,0.0,0.0,1.105894077e7,9.61083488e6,5.028585462e7,2.714117037e7,6.024834565e7,3.268163288e7,3.675200525e7,0.0,4.07037238e6,5.50050321e6,9.61083488e6,1.29597978e7,235407.64,318118.44,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,18472.9787,0.0,61167.0,4.76179396e6,5.362331661002892e6,1.0,0.0,2.848897371e7,0.0491,4.018196e6,18472.9787,2.9906057e7,0.6842996157003842,26,0.026359963640036357,2711.6973883026117,58.504,optimal
3.505851818e7,4.44573026e7,10000.0,94606.45,0.0,305456.81,342455.45,-0.0,0.0,0.0,66275.16,0.0,31245.28,35029.88,-0.0,0.0,0.0,462135.62,2.580489569e7,1.5207494906e8,8.20796775e7,1.3677287949e8,9.285870428e7,1.0788457319e8,0.0,1.502586891e7,2.030522825e7,2.580489569e7,2.52134199e7,869012.48,1.17434119e6,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,68839.0232,0.0,61167.0,1.774468801e7,1.043255903433943e7,1.0,0.0,1.0647114545e8,0.0517,1.4973693e7,68839.0232,1.1144406e8,0.9621993378006621,700,-0.0001600098399901599,3079.1970208029793,90.166,optimal
3.505851818e7,1.192355634e7,4029.26,22682.68,0.0,5.15488862e6,1.441107986e7,-0.0,0.0,0.0,1.85910042e6,0.0,489802.26,1.36929816e6,-0.0,0.0,0.0,1.806461949e7,5.46893923e6,2.843330772e7,1.534649091e7,4.623551501e7,1.823777876e7,2.081543014e7,0.0,2.57765139e6,3.48331268e6,5.46893923e6,6.7630646e6,149076.98,201455.39,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000022,1.0,11610.4462,0.0,61167.0,2.99283365e6,2.798135729740416e6,1.0,0.0,1.792715599e7,0.047,2.525475e6,11610.4462,1.8796247e7,0.8228994771005229,8163,-0.0020000079999919988,2402.997697002303,48.716,optimal
3.505851818e7,4.44573026e7,10000.0,94606.45,0.0,305456.81,342455.45,-0.0,0.0,0.0,66275.16,0.0,31245.28,35029.88,-0.0,0.0,0.0,462135.62,2.580489569e7,1.5207494906e8,8.20796775e7,1.3677287949e8,9.285870428e7,1.0788457319e8,0.0,1.502586891e7,2.030522825e7,2.580489569e7,2.52134199e7,869012.48,1.17434119e6,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,68839.0232,0.0,61167.0,1.774468801e7,1.043255903433943e7,1.0,0.0,1.0647114545e8,0.0517,1.4973693e7,68839.0232,1.1144406e8,0.32379997620002376,1517,0.00695998304001696,4073.8960261039742,90.997,optimal
3.505851818e7,4.3302777559999995e7,10000.0,91630.87,0.0,1.97927679e6,2.61220229e6,-0.0,0.0,0.0,478555.11,0.0,206293.66,272261.45,-0.0,0.0,0.0,3.5918397e6,1.583388549e7,7.999137648e7,4.317461428e7,8.008489565e7,5.367378016e7,5.900849977e7,0.0,5.33471961e6,7.20908055e6,1.583388549e7,2.455879213e7,308530.44,416933.03,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,24285.6015,0.0,61167.0,6.26011821e6,1.0161651596447144e7,1.0,0.0,3.757802727e7,0.0499,5.282544e6,24285.6015,3.931616e7,0.8228994771005229,8163,-0.0020000079999919988,2402.997697002303,100.906,optimal
3.505851818e7,4.44573026e7,10000.0,94606.45,0.0,305456.81,342455.45,-0.0,0.0,0.0,66275.16,0.0,31245.28,35029.88,-0.0,0.0,0.0,462135.62,2.580489569e7,1.5207494906e8,8.20796775e7,1.3677287949e8,9.285870428e7,1.0788457319e8,0.0,1.502586891e7,2.030522825e7,2.580489569e7,2.52134199e7,869012.48,1.17434119e6,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,68839.0232,0.0,61167.0,1.774468801e7,1.043255903433943e7,1.0,0.0,1.0647114545e8,0.0517,1.4973693e7,68839.0232,1.1144406e8,0.32379997620002376,1517,0.00695998304001696,4073.8960261039742,90.996,optimal
3.505851818e7,4.44573026e7,10000.0,94606.45,0.0,305456.81,342455.45,-0.0,0.0,0.0,66275.16,0.0,31245.28,35029.88,-0.0,0.0,0.0,462135.62,2.580489569e7,1.5207494906e8,8.20796775e7,1.3677287949e8,9.285870428e7,1.0788457319e8,0.0,1.502586891e7,2.030522825e7,2.580489569e7,2.52134199e7,869012.48,1.17434119e6,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000004,1.0,68839.0232,0.0,61167.0,1.774468801e7,1.043255903433943e7,1.0,0.0,1.0647114545e8,0.0517,1.4973693e7,68839.0232,1.1144406e8,0.32379997620002376,1517,0.00695998304001696,4073.8960261039742,90.996,optimal
3.505851818e7,9.284293184e7,10000.0,219311.68,0.0,326088.8,1.16936511e6,-0.0,0.0,0.0,153659.74,0.0,33506.03,120153.71,-0.0,0.0,0.0,1.58514127e6,2.865644955e7,1.3548814019e8,7.312919941e7,1.3235500609e8,9.563706821e7,1.0178564896e8,0.0,6.14858075e6,8.3088929e6,2.865644955e7,5.264857011e7,355599.63,480540.04,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,28027.1906,0.0,61167.0,7.22459051e6,2.178616571317586e7,1.0,0.0,4.335324862e7,0.0503,6.096405e6,28027.1906,4.5373449e7,0.806099493900506,3556,0.005839984160015842,1707.198392801607,71.446,optimal
3.505851818e7,2.4254841349999998e7,7225.45,48080.2,0.0,3.71582114e6,8.00263033e6,-0.0,0.0,0.0,1.1027385899999999e6,0.0,349669.01,753069.58,-0.0,0.0,0.0,9.93495486e6,1.01133332e7,5.287360319e7,2.853788405e7,6.107817919e7,3.441909238e7,3.865121725e7,0.0,4.23212487e6,5.71908766e6,1.01133332e7,1.375684262e7,244762.51,330760.14,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,0.9999999999999982,1.0,19216.6085,0.0,61167.0,4.95347997e6,5.691883495979426e6,1.0,0.0,2.966493425e7,0.0492,4.179949e6,19216.6085,3.1109925e7,0.7150995849004151,3892,0.00787998212001788,3221.2968787031214,62.397,optimal
3.505851818e7,9.284293184e7,10000.0,219311.68,0.0,326088.8,1.16936511e6,-0.0,0.0,0.0,153659.74,0.0,33506.03,120153.71,-0.0,0.0,0.0,1.58514127e6,2.865644955e7,1.3548814019e8,7.312919941e7,1.3235500609e8,9.563706821e7,1.0178564896e8,0.0,6.14858075e6,8.3088929e6,2.865644955e7,5.264857011e7,355599.63,480540.04,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,28027.1906,0.0,61167.0,7.22459051e6,2.178616571317586e7,1.0,0.0,4.335324862e7,0.0503,6.096405e6,28027.1906,4.5373449e7,0.8522994477005523,6756,-0.0006000093999906,2834.1972658027344,71.447,optimal
3.505851818e7,3.258963362e7,8151.46,67711.99,0.0,2.75582684e6,4.5770068e6,-0.0,0.0,0.0,704963.48,0.0,264939.5,440023.98,-0.0,0.0,0.0,5.80506574e6,1.291079944e7,6.68941961e7,3.610539823e7,6.993397771e7,4.400721216e7,4.901619767e7,0.0,5.00898551e6,6.76889933e6,1.291079944e7,1.848327838e7,289691.79,391475.4,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,22788.094,0.0,61167.0,5.87410454e6,7.64769485833149e6,1.0,0.0,3.519546637e7,0.0498,4.956809e6,22788.094,3.6891832e7,0.7150995849004151,3892,0.00787998212001788,3221.2968787031214,52.311,optimal
3.505851818e7,9.284293184e7,10000.0,219311.68,0.0,326088.8,1.16936511e6,-0.0,0.0,0.0,153659.74,0.0,33506.03,120153.71,-0.0,0.0,0.0,1.58514127e6,2.865644955e7,1.3548814019e8,7.312919941e7,1.3235500609e8,9.563706821e7,1.0178564896e8,0.0,6.14858075e6,8.3088929e6,2.865644955e7,5.264857011e7,355599.63,480540.04,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,28027.1906,0.0,61167.0,7.22459051e6,2.178616571317586e7,1.0,0.0,4.335324862e7,0.0503,6.096405e6,28027.1906,4.5373449e7,0.8522994477005523,6756,-0.0006000093999906,2834.1972658027344,71.447,optimal
3.505851818e7,9.284293184e7,10000.0,219311.68,0.0,326088.8,1.16936511e6,-0.0,0.0,0.0,153659.74,0.0,33506.03,120153.71,-0.0,0.0,0.0,1.58514127e6,2.865644955e7,1.3548814019e8,7.312919941e7,1.3235500609e8,9.563706821e7,1.0178564896e8,0.0,6.14858075e6,8.3088929e6,2.865644955e7,5.264857011e7,355599.63,480540.04,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,28027.1906,0.0,61167.0,7.22459051e6,2.178616571317586e7,1.0,0.0,4.335324862e7,0.0503,6.096405e6,28027.1906,4.5373449e7,0.8522994477005523,6756,-0.0006000093999906,2834.1972658027344,70.582,optimal
3.505851818e7,3.7446305580000006e7,8680.78,79171.91,0.0,1.7038088e6,2.2720572e6,-0.0,0.0,0.0,443472.36,0.0,190044.66,253427.7,-0.0,0.0,0.0,3.34337337e6,1.527319556e7,8.042377639e7,4.340777522e7,7.878571731e7,5.248699263e7,5.868097078e7,0.0,6.19397815e6,8.37024074e6,1.527319556e7,2.123736453e7,358225.16,484088.06,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,28235.8975,0.0,61167.0,7.27838904e6,8.78734450276507e6,1.0,0.0,4.375922232e7,0.0503,6.141802e6,28235.8975,4.5711326e7,0.9061993938006061,5526,0.009279980720019282,3637.796462203538,67.854,optimal
3.505851818e7,3.308090379e7,9439.53,66405.33,0.0,1.91123124e6,2.40676258e6,-0.0,0.0,0.0,433785.20999999996,0.0,192002.09,241783.12,-0.0,0.0,0.0,3.18975089e6,1.517184054e7,8.306004383e7,4.483046436e7,8.055858475e7,5.285167762e7,6.000230489e7,0.0,7.15062728e6,9.66300983e6,1.517184054e7,1.876256755e7,413552.41,558854.61,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,32633.9302,0.0,61167.0,8.41207333e6,7.763065713140973e6,1.0,0.0,5.045289984e7,0.0506,7.098451e6,32633.9302,5.2831338e7,0.8186994813005186,4735,0.0015999884000116003,4750.09534990465,51.398,optimal
3.505851818e7,3.7446305580000006e7,8680.78,79171.91,0.0,1.7038088e6,2.2720572e6,-0.0,0.0,0.0,443472.36,0.0,190044.66,253427.7,-0.0,0.0,0.0,3.34337337e6,1.527319556e7,8.042377639e7,4.340777522e7,7.878571731e7,5.248699263e7,5.868097078e7,0.0,6.19397815e6,8.37024074e6,1.527319556e7,2.123736453e7,358225.16,484088.06,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,28235.8975,0.0,61167.0,7.27838904e6,8.78734450276507e6,1.0,0.0,4.375922232e7,0.0503,6.141802e6,28235.8975,4.5711326e7,0.988099311900688,3614,-0.00876000123999876,1692.4984075015925,67.853,optimal
3.505851818e7,3.5118650879999995e7,10000.0,70537.76,0.0,2.51869689e6,3.30646771e6,-0.0,0.0,0.0,540124.8300000001,0.0,233540.31,306584.52,-0.0,0.0,0.0,4.04465068e6,1.414849478e7,7.399173539e7,3.993618206e7,7.482807038e7,4.845148729e7,5.408467684e7,0.0,5.63318956e6,7.61241832e6,1.414849478e7,1.991830716e7,325792.28,440259.83,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000033,1.0,25657.7667,0.0,61167.0,6.61382228e6,8.241259663878902e6,1.0,0.0,3.959490653e7,0.0501,5.581014e6,25657.7667,4.1537569e7,0.8186994813005186,4735,0.0015999884000116003,4750.09534990465,55.05,optimal
3.505851818e7,3.7446305580000006e7,8680.78,79171.91,0.0,1.7038088e6,2.2720572e6,-0.0,0.0,0.0,443472.36,0.0,190044.66,253427.7,-0.0,0.0,0.0,3.34337337e6,1.527319556e7,8.042377639e7,4.340777522e7,7.878571731e7,5.248699263e7,5.868097078e7,0.0,6.19397815e6,8.37024074e6,1.527319556e7,2.123736453e7,358225.16,484088.06,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,28235.8975,0.0,61167.0,7.27838904e6,8.78734450276507e6,1.0,0.0,4.375922232e7,0.0503,6.141802e6,28235.8975,4.5711326e7,0.988099311900688,3614,-0.00876000123999876,1692.4984075015925,67.851,optimal
3.505851818e7,3.7446305580000006e7,8680.78,79171.91,0.0,1.7038088e6,2.2720572e6,-0.0,0.0,0.0,443472.36,0.0,190044.66,253427.7,-0.0,0.0,0.0,3.34337337e6,1.527319556e7,8.042377639e7,4.340777522e7,7.878571731e7,5.248699263e7,5.868097078e7,0.0,6.19397815e6,8.37024074e6,1.527319556e7,2.123736453e7,358225.16,484088.06,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,28235.8975,0.0,61167.0,7.27838904e6,8.78734450276507e6,1.0,0.0,4.375922232e7,0.0503,6.141802e6,28235.8975,4.5711326e7,0.988099311900688,3614,-0.00876000123999876,1692.4984075015925,67.086,optimal
3.505851818e7,1.115820108e7,3231.96,22302.66,0.0,5.30835797e6,1.482665666e7,-0.0,0.0,0.0,1.86776308e6,0.0,492413.6,1.37534948e6,-0.0,0.0,0.0,1.81444523e7,5.30362835e6,2.781731147e7,1.501399678e7,4.615129249e7,1.771956655e7,2.031762514e7,0.0,2.59805859e6,3.51088999e6,5.30362835e6,6.32864802e6,150257.22,203050.3,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,11704.2648,0.0,61167.0,3.01701736e6,2.6184883561210455e6,1.0,0.0,1.806212798e7,0.047,2.545883e6,11704.2648,1.894813e7,0.7353995646004354,2275,0.01555997444002556,3392.7967072032925,79.108,optimal
3.505851818e7,3.8069406400000006e7,10000.0,78142.8,0.0,2.32998413e6,3.63911622e6,-0.0,0.0,0.0,636656.24,0.0,248512.98,388143.26,-0.0,0.0,0.0,5.12062345e6,1.403068937e7,7.084522822e7,3.823805397e7,7.286121625e7,4.746863269e7,5.226874334e7,0.0,4.80011065e6,6.48663601e6,1.403068937e7,2.159141655e7,277611.64,375150.86,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,21827.8272,0.0,61167.0,5.62657582e6,8.93364974563001e6,1.0,0.0,3.379304328e7,0.0496,4.747935e6,21827.8272,3.5337249e7,0.593999706000294,1104,-0.00428000571999428,536.0995639004361,90.623,optimal
3.505851818e7,1.115820108e7,3231.96,22302.66,0.0,5.30835797e6,1.482665666e7,-0.0,0.0,0.0,1.86776308e6,0.0,492413.6,1.37534948e6,-0.0,0.0,0.0,1.81444523e7,5.30362835e6,2.781731147e7,1.501399678e7,4.615129249e7,1.771956655e7,2.031762514e7,0.0,2.59805859e6,3.51088999e6,5.30362835e6,6.32864802e6,150257.22,203050.3,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,11704.2648,0.0,61167.0,3.01701736e6,2.6184883561210455e6,1.0,0.0,1.806212798e7,0.047,2.545883e6,11704.2648,1.894813e7,0.3538999461000539,3395,0.009239980760019239,2897.897202102798,78.407,optimal
3.505851818e7,2.772157862e7,7136.26,57193.24,0.0,3.49269971e6,6.68617706e6,-0.0,0.0,0.0,882495.0700000001,0.0,302812.42,579682.65,-0.0,0.0,0.0,7.64752841e6,1.157600976e7,6.089528318e7,3.286748048e7,6.688185467e7,3.958901636e7,4.444349025e7,0.0,4.85447388e6,6.56009984e6,1.157600976e7,1.572246827e7,280755.7,379399.6,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000009,1.0,22077.7529,0.0,61167.0,5.69099937e6,6.505341289193649e6,1.0,0.0,3.401853437e7,0.0497,4.802298e6,22077.7529,3.5741855e7,0.593999706000294,1104,-0.00428000571999428,536.0995639004361,47.684,optimal
3.505851818e7,1.115820108e7,3231.96,22302.66,0.0,5.30835797e6,1.482665666e7,-0.0,0.0,0.0,1.86776308e6,0.0,492413.6,1.37534948e6,-0.0,0.0,0.0,1.81444523e7,5.30362835e6,2.781731147e7,1.501399678e7,4.615129249e7,1.771956655e7,2.031762514e7,0.0,2.59805859e6,3.51088999e6,5.30362835e6,6.32864802e6,150257.22,203050.3,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,11704.2648,0.0,61167.0,3.01701736e6,2.6184883561210455e6,1.0,0.0,1.806212798e7,0.047,2.545883e6,11704.2648,1.894813e7,0.7353995646004354,2275,0.01555997444002556,3392.7967072032925,79.109,optimal
3.505851818e7,1.115820108e7,3231.96,22302.66,0.0,5.30835797e6,1.482665666e7,-0.0,0.0,0.0,1.86776308e6,0.0,492413.6,1.37534948e6,-0.0,0.0,0.0,1.81444523e7,5.30362835e6,2.781731147e7,1.501399678e7,4.615129249e7,1.771956655e7,2.031762514e7,0.0,2.59805859e6,3.51088999e6,5.30362835e6,6.32864802e6,150257.22,203050.3,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0,1.0,11704.2648,0.0,61167.0,3.01701736e6,2.6184883561210455e6,1.0,0.0,1.806212798e7,0.047,2.545883e6,11704.2648,1.894813e7,0.7353995646004354,2275,0.01555997444002556,3392.7967072032925,79.105,optimal
3.505851818e7,3.229840023e7,9211.29,64844.46,0.0,3.00757042e6,5.4522544e6,-0.0,0.0,0.0,834568.5700000001,0.0,296699.26,537869.31,-0.0,0.0,0.0,7.09590124e6,1.226253372e7,6.237314127e7,3.366527909e7,6.721944701e7,4.149675539e7,4.592781281e7,0.0,4.43105742e6,5.98791543e6,1.226253372e7,1.831875034e7,256267.66,346307.64,0.0,0.0,52176.0,0.0,0.0,407.78,0.0,4078.0,0.0,0.0,407.78,1.0000000000000002,1.0,20131.1673,0.0,61167.0,5.18922649e6,7.579435879939214e6,1.0,0.0,3.111031393e7,0.0494,4.378881e6,20131.1673,3.2590512e7,0.4658998341001659,7910,0.003359986640013359,1540.5985594014408,54.193,optimal
