Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,145878,-,-,-,39.77,-121.62,-8,467,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Clearsky GHI,Clearsky DHI,Clearsky DNI
2018,8,4,12,30,906,255,707,906,255,707
2018,8,4,13,30,696,391,346,845,265,658
2018,8,4,14,30,731,270,580,731,270,580
2018,8,4,15,30,576,254,483,576,254,483
2018,8,4,16,30,370,221,295,370,221,295
2018,8,4,17,30,186,126,185,186,126,185
2018,8,4,18,30,41,31,74,41,31,74
2018,8,4,19,30,0,0,0,0,0,0
2018,8,4,20,30,0,0,0,0,0,0
2018,8,4,21,30,0,0,0,0,0,0
2018,8,4,22,30,0,0,0,0,0,0
2018,8,4,23,30,0,0,0,0,0,0
2018,8,5,0,30,0,0,0,0,0,0
2018,8,5,1,30,0,0,0,0,0,0
2018,8,5,2,30,0,0,0,0,0,0
2018,8,5,3,30,0,0,0,0,0,0
2018,8,5,4,30,0,0,0,0,0,0
2018,8,5,5,30,11,9,30,11,9,30
2018,8,5,6,30,119,83,147,119,83,147
2018,8,5,7,30,292,184,252,292,184,252
2018,8,5,8,30,468,268,333,468,268,333
2018,8,5,9,30,637,313,436,637,313,436
2018,8,5,10,30,777,318,541,777,318,541
2018,8,5,11,30,847,330,569,847,330,569
2018,8,5,12,30,761,404,389,865,319,594
2018,8,5,13,30,391,352,44,828,295,606
2018,8,5,14,30,581,361,278,730,275,574
2018,8,5,15,30,482,285,297,585,243,515
2018,8,5,16,30,393,197,390,407,196,419
2018,8,5,17,30,218,129,279,218,129,279
2018,8,5,18,30,53,40,103,53,40,103
2018,8,5,19,30,0,0,0,0,0,0
2018,8,5,20,30,0,0,0,0,0,0
2018,8,5,21,30,0,0,0,0,0,0
2018,8,5,22,30,0,0,0,0,0,0
2018,8,5,23,30,0,0,0,0,0,0
2018,8,6,0,30,0,0,0,0,0,0
2018,8,6,1,30,0,0,0,0,0,0
2018,8,6,2,30,0,0,0,0,0,0
2018,8,6,3,30,0,0,0,0,0,0
2018,8,6,4,30,0,0,0,0,0,0
2018,8,6,5,30,13,11,37,13,11,37
2018,8,6,6,30,137,90,195,137,90,195
2018,8,6,7,30,318,174,336,318,174,336
2018,8,6,8,30,501,234,446,501,234,446
2018,8,6,9,30,659,275,517,659,275,517
2018,8,6,10,30,776,305,556,776,305,556
2018,8,6,11,30,846,318,583,846,318,583
2018,8,6,12,30,862,311,601,862,311,601
2018,8,6,13,30,822,291,606,822,291,606
2018,8,6,14,30,722,273,569,722,273,569
2018,8,6,15,30,576,241,506,576,241,506
2018,8,6,16,30,397,197,400,397,197,400
2018,8,6,17,30,209,126,263,209,126,263
2018,8,6,18,30,48,35,100,48,35,100
2018,8,6,19,30,0,0,0,0,0,0
2018,8,6,20,30,0,0,0,0,0,0
2018,8,6,21,30,0,0,0,0,0,0
2018,8,6,22,30,0,0,0,0,0,0
2018,8,6,23,30,0,0,0,0,0,0
2018,8,7,0,30,0,0,0,0,0,0
2018,8,7,1,30,0,0,0,0,0,0
2018,8,7,2,30,0,0,0,0,0,0
2018,8,7,3,30,0,0,0,0,0,0
2018,8,7,4,30,0,0,0,0,0,0
2018,8,7,5,30,12,10,36,12,10,36
2018,8,7,6,30,134,88,195,134,88,195
2018,8,7,7,30,316,171,340,316,171,340
2018,8,7,8,30,500,228,455,500,228,455
2018,8,7,9,30,655,275,514,655,275,514
2018,8,7,10,30,769,314,539,769,314,539
2018,8,7,11,30,841,321,575,841,321,575
2018,8,7,12,30,857,316,592,857,316,592
2018,8,7,13,30,815,300,589,815,300,589
2018,8,7,14,30,717,278,558,717,278,558
2018,8,7,15,30,573,244,500,573,244,500
2018,8,7,16,30,397,195,406,397,195,406
2018,8,7,17,30,210,124,274,210,124,274
2018,8,7,18,30,49,36,107,49,36,107
2018,8,7,19,30,0,0,0,0,0,0
2018,8,7,20,30,0,0,0,0,0,0
2018,8,7,21,30,0,0,0,0,0,0
2018,8,7,22,30,0,0,0,0,0,0
2018,8,7,23,30,0,0,0,0,0,0
2018,8,8,0,30,0,0,0,0,0,0
2018,8,8,1,30,0,0,0,0,0,0
2018,8,8,2,30,0,0,0,0,0,0
2018,8,8,3,30,0,0,0,0,0,0
2018,8,8,4,30,0,0,0,0,0,0
2018,8,8,5,30,12,10,39,12,10,39
2018,8,8,6,30,139,88,216,139,88,216
2018,8,8,7,30,322,168,365,322,168,365
2018,8,8,8,30,507,224,476,507,224,476
2018,8,8,9,30,664,267,538,664,267,538
2018,8,8,10,30,781,300,571,781,300,571
2018,8,8,11,30,855,305,609,855,305,609
2018,8,8,12,30,869,302,621,869,302,621
2018,8,8,13,30,824,293,608,824,293,608
2018,8,8,14,30,727,269,583,727,269,583
2018,8,8,15,30,582,236,528,582,236,528
2018,8,8,16,30,408,186,450,408,186,450
2018,8,8,17,30,221,120,325,221,120,325
2018,8,8,18,30,55,38,140,55,38,140
2018,8,8,19,30,0,0,0,0,0,0
2018,8,8,20,30,0,0,0,0,0,0
2018,8,8,21,30,0,0,0,0,0,0
2018,8,8,22,30,0,0,0,0,0,0
2018,8,8,23,30,0,0,0,0,0,0
2018,8,9,0,30,0,0,0,0,0,0
2018,8,9,1,30,0,0,0,0,0,0
2018,8,9,2,30,0,0,0,0,0,0
2018,8,9,3,30,0,0,0,0,0,0
2018,8,9,4,30,0,0,0,0,0,0
2018,8,9,5,30,12,10,42,12,10,42
2018,8,9,6,30,141,87,230,141,87,230
2018,8,9,7,30,323,163,379,323,163,379
2018,8,9,8,30,506,218,486,506,218,486
2018,8,9,9,30,663,258,550,663,258,550
2018,8,9,10,30,780,288,585,780,288,585
2018,8,9,11,30,852,294,620,852,294,620
2018,8,9,12,30,863,297,622,863,297,622
2018,8,9,13,30,814,294,598,814,294,598
2018,8,9,14,30,716,268,572,716,268,572
2018,8,9,15,30,572,234,518,572,234,518
2018,8,9,16,30,397,186,430,397,186,430
2018,8,9,17,30,209,119,294,209,119,294
2018,8,9,18,30,47,34,112,47,34,112
2018,8,9,19,30,0,0,0,0,0,0
2018,8,9,20,30,0,0,0,0,0,0
2018,8,9,21,30,0,0,0,0,0,0
2018,8,9,22,30,0,0,0,0,0,0
2018,8,9,23,30,0,0,0,0,0,0
2018,8,10,0,30,0,0,0,0,0,0
2018,8,10,1,30,0,0,0,0,0,0
2018,8,10,2,30,0,0,0,0,0,0
2018,8,10,3,30,0,0,0,0,0,0
2018,8,10,4,30,0,0,0,0,0,0
2018,8,10,5,30,15,13,60,15,13,60
2018,8,10,6,30,157,82,325,157,82,325
2018,8,10,7,30,350,134,517,350,134,517
2018,8,10,8,30,543,163,644,543,163,644
2018,8,10,9,30,710,182,720,710,182,720
2018,8,10,10,30,833,191,765,833,191,765
2018,8,10,11,30,905,191,795,905,191,795
2018,8,10,12,30,909,202,778,909,202,778
2018,8,10,13,30,848,217,727,848,217,727
2018,8,10,14,30,739,213,674,739,213,674
2018,8,10,15,30,587,197,599,587,197,599
2018,8,10,16,30,398,172,462,398,172,462
2018,8,10,17,30,208,116,304,208,116,304
2018,8,10,18,30,46,34,111,46,34,111
2018,8,10,19,30,0,0,0,0,0,0
2018,8,10,20,30,0,0,0,0,0,0
2018,8,10,21,30,0,0,0,0,0,0
2018,8,10,22,30,0,0,0,0,0,0
2018,8,10,23,30,0,0,0,0,0,0
2018,8,11,0,30,0,0,0,0,0,0
2018,8,11,1,30,0,0,0,0,0,0
2018,8,11,2,30,0,0,0,0,0,0
2018,8,11,3,30,0,0,0,0,0,0
2018,8,11,4,30,0,0,0,0,0,0
2018,8,11,5,30,12,10,46,12,10,46
2018,8,11,6,30,144,83,266,144,83,266
2018,8,11,7,30,326,148,428,326,148,428
2018,8,11,8,30,510,193,539,510,193,539
2018,8,11,9,30,670,221,614,670,221,614
2018,8,11,10,30,791,238,661,791,238,661
2018,8,11,11,30,860,245,686,860,245,686
2018,8,11,12,30,870,248,686,870,248,686
2018,8,11,13,30,821,245,666,821,245,666
2018,8,11,14,30,717,235,620,717,235,620
2018,8,11,15,30,569,212,551,569,212,551
2018,8,11,16,30,388,177,435,388,177,435
2018,8,11,17,30,201,113,292,201,113,292
2018,8,11,18,30,43,31,107,43,31,107
2018,8,11,19,30,0,0,0,0,0,0
2018,8,11,20,30,0,0,0,0,0,0
2018,8,11,21,30,0,0,0,0,0,0
2018,8,11,22,30,0,0,0,0,0,0
2018,8,11,23,30,0,0,0,0,0,0
2018,8,12,0,30,0,0,0,0,0,0
2018,8,12,1,30,0,0,0,0,0,0
2018,8,12,2,30,0,0,0,0,0,0
2018,8,12,3,30,0,0,0,0,0,0
2018,8,12,4,30,0,0,0,0,0,0
2018,8,12,5,30,16,14,69,16,14,69
2018,8,12,6,30,159,73,382,159,73,382
2018,8,12,7,30,353,110,586,353,110,586
2018,8,12,8,30,547,130,712,547,130,712
2018,8,12,9,30,715,137,792,715,137,792
2018,8,12,10,30,842,141,840,842,141,840
2018,8,12,11,30,916,141,866,916,141,866
2018,8,12,12,30,923,149,856,923,149,856
2018,8,12,13,30,866,161,817,866,161,817
2018,8,12,14,30,759,159,775,759,159,775
2018,8,12,15,30,606,148,711,606,148,711
2018,8,12,16,30,419,132,596,419,132,596
2018,8,12,17,30,224,96,431,224,96,431
2018,8,12,18,30,54,36,176,54,36,176
2018,8,12,19,30,0,0,0,0,0,0
2018,8,12,20,30,0,0,0,0,0,0
2018,8,12,21,30,0,0,0,0,0,0
2018,8,12,22,30,0,0,0,0,0,0
2018,8,12,23,30,0,0,0,0,0,0
2018,8,13,0,30,0,0,0,0,0,0
2018,8,13,1,30,0,0,0,0,0,0
2018,8,13,2,30,0,0,0,0,0,0
2018,8,13,3,30,0,0,0,0,0,0
2018,8,13,4,30,0,0,0,0,0,0
2018,8,13,5,30,18,14,111,18,14,111
2018,8,13,6,30,171,61,493,171,61,493
2018,8,13,7,30,369,87,685,369,87,685
2018,8,13,8,30,563,102,789,563,102,789
2018,8,13,9,30,728,120,836,728,120,836
2018,8,13,10,30,847,136,854,847,136,854
2018,8,13,11,30,915,141,868,915,141,868
2018,8,13,12,30,921,155,850,921,155,850
2018,8,13,13,30,863,167,809,863,167,809
2018,8,13,14,30,750,170,752,750,170,752
2018,8,13,15,30,596,160,680,596,160,680
2018,8,13,16,30,408,142,557,408,142,557
2018,8,13,17,30,215,99,395,215,99,395
2018,8,13,18,30,48,33,153,48,33,153
2018,8,13,19,30,0,0,0,0,0,0
2018,8,13,20,30,0,0,0,0,0,0
2018,8,13,21,30,0,0,0,0,0,0
2018,8,13,22,30,0,0,0,0,0,0
2018,8,13,23,30,0,0,0,0,0,0
2018,8,14,0,30,0,0,0,0,0,0
2018,8,14,1,30,0,0,0,0,0,0
2018,8,14,2,30,0,0,0,0,0,0
2018,8,14,3,30,0,0,0,0,0,0
2018,8,14,4,30,0,0,0,0,0,0
2018,8,14,5,30,13,11,64,13,11,64
2018,8,14,6,30,156,70,391,156,70,391
2018,8,14,7,30,349,111,583,349,111,583
2018,8,14,8,30,539,136,693,539,136,693
2018,8,14,9,30,704,153,760,704,153,760
2018,8,14,10,30,827,163,799,827,163,799
2018,8,14,11,30,894,174,809,894,174,809
2018,8,14,12,30,810,266,605,904,175,811
2018,8,14,13,30,857,169,802,857,169,802
2018,8,14,14,30,751,160,768,751,160,768
2018,8,14,15,30,600,146,711,600,146,711
2018,8,14,16,30,390,134,539,416,123,618
2018,8,14,17,30,221,89,455,222,89,460
2018,8,14,18,30,52,35,178,52,34,184
2018,8,14,19,30,0,0,0,0,0,0
2018,8,14,20,30,0,0,0,0,0,0
2018,8,14,21,30,0,0,0,0,0,0
2018,8,14,22,30,0,0,0,0,0,0
2018,8,14,23,30,0,0,0,0,0,0
2018,8,15,0,30,0,0,0,0,0,0
2018,8,15,1,30,0,0,0,0,0,0
2018,8,15,2,30,0,0,0,0,0,0
2018,8,15,3,30,0,0,0,0,0,0
2018,8,15,4,30,0,0,0,0,0,0
2018,8,15,5,30,12,11,47,12,11,47
2018,8,15,6,30,149,74,346,149,74,346
2018,8,15,7,30,339,115,550,339,115,550
2018,8,15,8,30,528,138,673,528,138,673
2018,8,15,9,30,655,208,618,694,151,751
2018,8,15,10,30,820,156,801,820,156,801
2018,8,15,11,30,894,155,832,894,155,832
2018,8,15,12,30,912,143,857,912,143,857
2018,8,15,13,30,871,127,870,871,127,870
2018,8,15,14,30,768,114,853,768,114,853
2018,8,15,15,30,618,103,811,618,103,811
2018,8,15,16,30,434,86,738,434,86,738
2018,8,15,17,30,236,65,598,236,65,598
2018,8,15,18,30,58,30,298,58,30,298
2018,8,15,19,30,0,0,0,0,0,0
2018,8,15,20,30,0,0,0,0,0,0
2018,8,15,21,30,0,0,0,0,0,0
2018,8,15,22,30,0,0,0,0,0,0
2018,8,15,23,30,0,0,0,0,0,0
2018,8,16,0,30,0,0,0,0,0,0
2018,8,16,1,30,0,0,0,0,0,0
2018,8,16,2,30,0,0,0,0,0,0
2018,8,16,3,30,0,0,0,0,0,0
2018,8,16,4,30,0,0,0,0,0,0
2018,8,16,5,30,15,12,115,15,12,115
2018,8,16,6,30,168,51,548,168,51,548
2018,8,16,7,30,368,71,735,368,71,735
2018,8,16,8,30,564,84,832,564,84,832
2018,8,16,9,30,730,95,881,730,95,881
2018,8,16,10,30,852,104,905,852,104,905
2018,8,16,11,30,924,110,919,924,110,919
2018,8,16,12,30,934,115,916,934,115,916
2018,8,16,13,30,882,119,895,882,119,895
2018,8,16,14,30,776,114,867,776,114,867
2018,8,16,15,30,622,104,820,622,104,820
2018,8,16,16,30,436,85,750,436,85,750
2018,8,16,17,30,235,65,604,235,65,604
2018,8,16,18,30,54,30,269,55,29,289
2018,8,16,19,30,0,0,0,0,0,0
2018,8,16,20,30,0,0,0,0,0,0
2018,8,16,21,30,0,0,0,0,0,0
2018,8,16,22,30,0,0,0,0,0,0
2018,8,16,23,30,0,0,0,0,0,0
2018,8,17,0,30,0,0,0,0,0,0
2018,8,17,1,30,0,0,0,0,0,0
2018,8,17,2,30,0,0,0,0,0,0
2018,8,17,3,30,0,0,0,0,0,0
2018,8,17,4,30,0,0,0,0,0,0
2018,8,17,5,30,14,12,113,14,12,113
2018,8,17,6,30,167,50,552,167,50,552
2018,8,17,7,30,370,72,743,370,72,743
2018,8,17,8,30,568,82,845,568,82,845
2018,8,17,9,30,734,98,885,734,98,885
2018,8,17,10,30,856,115,899,856,115,899
2018,8,17,11,30,928,116,919,928,116,919
2018,8,17,12,30,939,125,913,939,125,913
2018,8,17,13,30,884,131,886,884,131,886
2018,8,17,14,30,777,126,856,777,126,856
2018,8,17,15,30,620,116,802,620,116,802
2018,8,17,16,30,429,102,705,429,102,705
2018,8,17,17,30,226,76,541,226,76,541
2018,8,17,18,30,49,30,224,49,30,224
2018,8,17,19,30,0,0,0,0,0,0
2018,8,17,20,30,0,0,0,0,0,0
2018,8,17,21,30,0,0,0,0,0,0
2018,8,17,22,30,0,0,0,0,0,0
2018,8,17,23,30,0,0,0,0,0,0
2018,8,18,0,30,0,0,0,0,0,0
2018,8,18,1,30,0,0,0,0,0,0
2018,8,18,2,30,0,0,0,0,0,0
2018,8,18,3,30,0,0,0,0,0,0
2018,8,18,4,30,0,0,0,0,0,0
2018,8,18,5,30,12,11,74,12,11,74
2018,8,18,6,30,159,62,462,159,62,462
2018,8,18,7,30,360,93,669,360,93,669
2018,8,18,8,30,561,109,789,561,109,789
2018,8,18,9,30,724,134,823,724,134,823
2018,8,18,10,30,840,164,823,840,164,823
2018,8,18,11,30,917,158,862,917,158,862
2018,8,18,12,30,925,164,856,925,164,856
2018,8,18,13,30,869,170,825,869,170,825
2018,8,18,14,30,764,155,804,764,155,804
2018,8,18,15,30,609,139,752,609,139,752
2018,8,18,16,30,422,114,669,422,114,669
2018,8,18,17,30,220,82,505,220,82,505
2018,8,18,18,30,45,29,197,45,29,197
2018,8,18,19,30,0,0,0,0,0,0
2018,8,18,20,30,0,0,0,0,0,0
2018,8,18,21,30,0,0,0,0,0,0
2018,8,18,22,30,0,0,0,0,0,0
2018,8,18,23,30,0,0,0,0,0,0
2018,8,19,0,30,0,0,0,0,0,0
2018,8,19,1,30,0,0,0,0,0,0
2018,8,19,2,30,0,0,0,0,0,0
2018,8,19,3,30,0,0,0,0,0,0
2018,8,19,4,30,0,0,0,0,0,0
2018,8,19,5,30,8,7,45,8,7,45
2018,8,19,6,30,147,69,379,147,69,379
2018,8,19,7,30,343,113,581,343,113,581
2018,8,19,8,30,539,138,703,539,138,703
2018,8,19,9,30,700,167,746,700,167,746
2018,8,19,10,30,812,198,749,812,198,749
2018,8,19,11,30,882,207,769,882,207,769
2018,8,19,12,30,886,218,753,886,218,753
2018,8,19,13,30,827,229,708,827,229,708
2018,8,19,14,30,716,222,656,716,222,656
2018,8,19,15,30,561,200,581,561,200,581
2018,8,19,16,30,371,167,448,371,167,448
2018,8,19,17,30,178,102,282,178,102,282
2018,8,19,18,30,26,20,78,26,20,78
2018,8,19,19,30,0,0,0,0,0,0
2018,8,19,20,30,0,0,0,0,0,0
2018,8,19,21,30,0,0,0,0,0,0
2018,8,19,22,30,0,0,0,0,0,0
2018,8,19,23,30,0,0,0,0,0,0
2018,8,20,0,30,0,0,0,0,0,0
2018,8,20,1,30,0,0,0,0,0,0
2018,8,20,2,30,0,0,0,0,0,0
2018,8,20,3,30,0,0,0,0,0,0
2018,8,20,4,30,0,0,0,0,0,0
2018,8,20,5,30,5,5,21,5,5,21
2018,8,20,6,30,122,76,226,122,76,226
2018,8,20,7,30,307,151,396,307,151,396
2018,8,20,8,30,496,202,518,496,202,518
2018,8,20,9,30,674,217,642,674,217,642
2018,8,20,10,30,815,204,748,815,204,748
2018,8,20,11,30,893,205,786,893,205,786
2018,8,20,12,30,902,206,787,902,206,787
2018,8,20,13,30,848,208,761,848,208,761
2018,8,20,14,30,739,193,728,739,193,728
2018,8,20,15,30,582,170,667,582,170,667
2018,8,20,16,30,395,138,568,395,138,568
2018,8,20,17,30,198,91,404,198,91,404
2018,8,20,18,30,34,25,132,34,25,132
2018,8,20,19,30,0,0,0,0,0,0
2018,8,20,20,30,0,0,0,0,0,0
2018,8,20,21,30,0,0,0,0,0,0
2018,8,20,22,30,0,0,0,0,0,0
2018,8,20,23,30,0,0,0,0,0,0
2018,8,21,0,30,0,0,0,0,0,0
2018,8,21,1,30,0,0,0,0,0,0
2018,8,21,2,30,0,0,0,0,0,0
2018,8,21,3,30,0,0,0,0,0,0
2018,8,21,4,30,0,0,0,0,0,0
2018,8,21,5,30,6,6,30,6,6,30
2018,8,21,6,30,133,72,305,133,72,305
2018,8,21,7,30,324,127,502,324,127,502
2018,8,21,8,30,515,162,624,515,162,624
2018,8,21,9,30,679,188,692,679,188,692
2018,8,21,10,30,800,210,725,800,210,725
2018,8,21,11,30,869,216,748,869,216,748
2018,8,21,12,30,873,228,732,873,228,732
2018,8,21,13,30,812,234,690,812,234,690
2018,8,21,14,30,707,217,656,707,217,656
2018,8,21,15,30,555,192,591,555,192,591
2018,8,21,16,30,373,153,491,373,153,491
2018,8,21,17,30,183,95,335,183,95,335
2018,8,21,18,30,27,20,98,27,20,98
2018,8,21,19,30,0,0,0,0,0,0
2018,8,21,20,30,0,0,0,0,0,0
2018,8,21,21,30,0,0,0,0,0,0
2018,8,21,22,30,0,0,0,0,0,0
2018,8,21,23,30,0,0,0,0,0,0
2018,8,22,0,30,0,0,0,0,0,0
2018,8,22,1,30,0,0,0,0,0,0
2018,8,22,2,30,0,0,0,0,0,0
2018,8,22,3,30,0,0,0,0,0,0
2018,8,22,4,30,0,0,0,0,0,0
2018,8,22,5,30,4,4,16,4,4,16
2018,8,22,6,30,111,71,200,111,71,200
2018,8,22,7,30,294,152,364,294,152,364
2018,8,22,8,30,482,206,490,482,206,490
2018,8,22,9,30,656,224,611,656,224,611
2018,8,22,10,30,795,214,716,795,214,716
2018,8,22,11,30,873,208,764,873,208,764
2018,8,22,12,30,893,190,800,893,190,800
2018,8,22,13,30,850,170,814,850,170,814
2018,8,22,14,30,744,158,788,744,158,788
2018,8,22,15,30,587,140,732,587,140,732
2018,8,22,16,30,400,114,643,400,114,643
2018,8,22,17,30,200,77,479,200,77,479
2018,8,22,18,30,32,22,155,32,22,155
2018,8,22,19,30,0,0,0,0,0,0
2018,8,22,20,30,0,0,0,0,0,0
2018,8,22,21,30,0,0,0,0,0,0
2018,8,22,22,30,0,0,0,0,0,0
2018,8,22,23,30,0,0,0,0,0,0
2018,8,23,0,30,0,0,0,0,0,0
2018,8,23,1,30,0,0,0,0,0,0
2018,8,23,2,30,0,0,0,0,0,0
2018,8,23,3,30,0,0,0,0,0,0
2018,8,23,4,30,0,0,0,0,0,0
2018,8,23,5,30,8,8,54,8,8,54
2018,8,23,6,30,148,58,458,148,58,458
2018,8,23,7,30,348,90,668,348,90,668
2018,8,23,8,30,547,108,784,547,108,784
2018,8,23,9,30,718,120,848,718,120,848
2018,8,23,10,30,843,129,882,843,129,882
2018,8,23,11,30,916,133,902,916,133,902
2018,8,23,12,30,924,135,901,924,135,901
2018,8,23,13,30,869,137,880,869,137,880
2018,8,23,14,30,756,136,838,756,136,838
2018,8,23,15,30,595,125,775,595,125,775
2018,8,23,16,30,401,111,658,401,111,658
2018,8,23,17,30,196,79,464,196,79,464
2018,8,23,18,30,28,20,130,28,20,130
2018,8,23,19,30,0,0,0,0,0,0
2018,8,23,20,30,0,0,0,0,0,0
2018,8,23,21,30,0,0,0,0,0,0
2018,8,23,22,30,0,0,0,0,0,0
2018,8,23,23,30,0,0,0,0,0,0
2018,8,24,0,30,0,0,0,0,0,0
2018,8,24,1,30,0,0,0,0,0,0
2018,8,24,2,30,0,0,0,0,0,0
2018,8,24,3,30,0,0,0,0,0,0
2018,8,24,4,30,0,0,0,0,0,0
2018,8,24,5,30,3,3,15,3,3,15
2018,8,24,6,30,118,73,236,118,73,236
2018,8,24,7,30,303,143,416,303,143,416
2018,8,24,8,30,492,191,539,492,191,539
2018,8,24,9,30,656,225,614,656,225,614
2018,8,24,10,30,779,246,660,779,246,660
2018,8,24,11,30,851,252,692,851,252,692
2018,8,24,12,30,858,257,689,858,257,689
2018,8,24,13,30,798,254,656,798,254,656
2018,8,24,14,30,690,240,611,690,240,611
2018,8,24,15,30,536,210,540,536,210,540
2018,8,24,16,30,349,167,418,349,167,418
2018,8,24,17,30,159,95,257,159,95,257
2018,8,24,18,30,16,13,55,16,13,55
2018,8,24,19,30,0,0,0,0,0,0
2018,8,24,20,30,0,0,0,0,0,0
2018,8,24,21,30,0,0,0,0,0,0
2018,8,24,22,30,0,0,0,0,0,0
2018,8,24,23,30,0,0,0,0,0,0
2018,8,25,0,30,0,0,0,0,0,0
2018,8,25,1,30,0,0,0,0,0,0
2018,8,25,2,30,0,0,0,0,0,0
2018,8,25,3,30,0,0,0,0,0,0
2018,8,25,4,30,0,0,0,0,0,0
2018,8,25,5,30,4,4,19,4,4,19
2018,8,25,6,30,125,68,300,125,68,300
2018,8,25,7,30,315,124,500,315,124,500
2018,8,25,8,30,507,161,623,507,161,623
2018,8,25,9,30,665,201,664,665,201,664
2018,8,25,10,30,777,240,668,777,240,668
2018,8,25,11,30,847,245,698,847,245,698
2018,8,25,12,30,850,257,682,850,257,682
2018,8,25,13,30,790,263,638,790,263,638
2018,8,25,14,30,682,247,594,682,247,594
2018,8,25,15,30,528,215,523,528,215,523
2018,8,25,16,30,339,169,393,339,169,393
2018,8,25,17,30,148,92,228,148,92,228
2018,8,25,18,30,13,11,43,13,11,43
2018,8,25,19,30,0,0,0,0,0,0
2018,8,25,20,30,0,0,0,0,0,0
2018,8,25,21,30,0,0,0,0,0,0
2018,8,25,22,30,0,0,0,0,0,0
2018,8,25,23,30,0,0,0,0,0,0
2018,8,26,0,30,0,0,0,0,0,0
2018,8,26,1,30,0,0,0,0,0,0
2018,8,26,2,30,0,0,0,0,0,0
2018,8,26,3,30,0,0,0,0,0,0
2018,8,26,4,30,0,0,0,0,0,0
2018,8,26,5,30,2,2,7,2,2,7
2018,8,26,6,30,92,65,147,92,65,147
2018,8,26,7,30,271,156,304,271,156,304
2018,8,26,8,30,460,217,439,460,217,439
2018,8,26,9,30,637,229,586,637,229,586
2018,8,26,10,30,774,209,705,780,203,720
2018,8,26,11,30,857,190,776,857,190,776
2018,8,26,12,30,854,211,742,854,211,742
2018,8,26,13,30,773,250,636,781,243,655
2018,8,26,14,30,663,233,590,671,229,606
2018,8,26,15,30,517,203,528,517,203,528
2018,8,26,16,30,327,165,379,327,165,379
2018,8,26,17,30,140,90,211,140,88,216
2018,8,26,18,30,11,9,36,11,9,36
2018,8,26,19,30,0,0,0,0,0,0
2018,8,26,20,30,0,0,0,0,0,0
2018,8,26,21,30,0,0,0,0,0,0
2018,8,26,22,30,0,0,0,0,0,0
2018,8,26,23,30,0,0,0,0,0,0
2018,8,27,0,30,0,0,0,0,0,0
2018,8,27,1,30,0,0,0,0,0,0
2018,8,27,2,30,0,0,0,0,0,0
2018,8,27,3,30,0,0,0,0,0,0
2018,8,27,4,30,0,0,0,0,0,0
2018,8,27,5,30,3,3,15,3,3,15
2018,8,27,6,30,118,65,288,118,65,288
2018,8,27,7,30,307,115,510,307,115,510
2018,8,27,8,30,499,143,647,499,143,647
2018,8,27,9,30,666,159,730,666,159,730
2018,8,27,10,30,789,167,779,789,167,779
2018,8,27,11,30,861,169,808,861,169,808
2018,8,27,12,30,869,170,810,869,170,810
2018,8,27,13,30,815,168,790,815,168,790
2018,8,27,14,30,705,157,755,705,157,755
2018,8,27,15,30,549,140,692,549,140,692
2018,8,27,16,30,363,113,590,363,113,590
2018,8,27,17,30,170,74,410,170,74,410
2018,8,27,18,30,19,15,88,19,15,88
2018,8,27,19,30,0,0,0,0,0,0
2018,8,27,20,30,0,0,0,0,0,0
2018,8,27,21,30,0,0,0,0,0,0
2018,8,27,22,30,0,0,0,0,0,0
2018,8,27,23,30,0,0,0,0,0,0
2018,8,28,0,30,0,0,0,0,0,0
2018,8,28,1,30,0,0,0,0,0,0
2018,8,28,2,30,0,0,0,0,0,0
2018,8,28,3,30,0,0,0,0,0,0
2018,8,28,4,30,0,0,0,0,0,0
2018,8,28,5,30,4,5,35,4,5,35
2018,8,28,6,30,134,50,464,134,50,464
2018,8,28,7,30,332,77,682,332,77,682
2018,8,28,8,30,528,94,792,528,94,792
2018,8,28,9,30,695,104,855,695,104,855
2018,8,28,10,30,819,107,894,819,107,894
2018,8,28,11,30,886,111,908,886,111,908
2018,8,28,12,30,894,111,911,894,111,911
2018,8,28,13,30,840,107,899,840,107,899
2018,8,28,14,30,730,101,872,730,101,872
2018,8,28,15,30,572,91,820,572,91,820
